OID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,ARPT_NAME,CITY,COUNTRY_CODE,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,RWY_ID,LAT1_DECIMAL,LONG1_DECIMAL,LAT2_DECIMAL,LONG2_DECIMAL,RWY_LEN,RWY_WIDTH,SURFACE_TYPE_CODE,COND,TREATMENT_CODE,PCN,PAVEMENT_TYPE_CODE,SUBGRADE_STRENGTH_CODE,TIRE_PRES_CODE,DTRM_METHOD_CODE,RWY_LGT_CODE,RWY_LEN_SOURCE,LENGTH_SOURCE_DATE,GROSS_WT_SW,GROSS_WT_DW,GROSS_WT_DTW,GROSS_WT_DDTW,Shape__Area,Shape__Length
6210,7/11/2024 12:00:00 AM,23023.,A,TN,MKL,MC KELLAR-SIPES RGNL,JACKSON,US,PU,PU,11/29,35.60475538,-88.920644,35.60107191,-88.90962666,3539,100,ASPH,FAIR,NONE,13,F,D,X,T,MED,3RD PARTY SURVEY,8/1/2020 12:00:00 AM,27,,,,3.27041834680131E-06,0.0238023479020207
6211,7/11/2024 12:00:00 AM,23028.,A,TN,2A1,JAMESTOWN MUNI,JAMESTOWN,US,PU,PU,01/19,36.34489983,-84.94669247,36.3545075,-84.94661427,3498,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,4/23/2021 12:00:00 AM,17,22,,,2.44682792072126E-06,0.019725310105449
6212,7/11/2024 12:00:00 AM,23029.5,A,TN,APT,MARION COUNTY/BROWN FLD,JASPER,US,PU,PU,04/22,35.05689211,-85.58891558,35.06446511,-85.58171758,3498,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,4/12/2009 12:00:00 AM,30,,,,2.40862937062047E-06,0.021365493536485
6213,7/11/2024 12:00:00 AM,23034.25,A,TN,5TN2,WINDMILL HILL,JOHNSON CITY,US,PR,PR,05/23,36.372975,-82.39160555,36.37606388,-82.38821388,1500,50,TURF,GOOD,NONE,,,,,,,,,,,,,7.01551698512048E-07,0.00948756436876724
6214,7/11/2024 12:00:00 AM,23034.26,A,TN,TN54,MOUNTAIN VIEW,JOHNSON CITY,US,PR,PR,06/24,36.16888888,-82.55916666,36.17166666,-82.55333333,1997,60,TURF,,NONE,,,,,,,ADO,6/15/2021 12:00:00 AM,,,,,1.11495592136635E-06,0.0132728498398372
6215,7/11/2024 12:00:00 AM,23036.2,A,TN,TN41,WARD FARMS,JONESBOROUGH,US,PR,PR,05/23,36.31527777,-82.58111111,36.31972222,-82.57611111,2188,50,TURF,,NONE,,,,,,,ADO,7/25/2023 12:00:00 AM,,,,,1.02003718893684E-06,0.0136913036812255
6216,7/11/2024 12:00:00 AM,23043.,A,TN,DKX,KNOXVILLE DOWNTOWN ISLAND,KNOXVILLE,US,PU,PU,08/26,35.96259166,-83.87938166,35.96505072,-83.86795344,3499,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,12/21/2016 12:00:00 AM,22,,,,2.4355638288398E-06,0.0237984902397868
6217,7/11/2024 12:00:00 AM,23046.,A,TN,TYS,MC GHEE TYSON,KNOXVILLE,US,PU,PU,05L/23R,35.80337422,-84.00663402,35.82285883,-83.98286163,10000,150,CONC,GOOD,GRVD,105,R,B,W,T,HIGH,3RD PARTY SURVEY,9/1/2021 12:00:00 AM,120,250,550,1120,1.38965715450468E-05,0.0623977502252279
6218,7/11/2024 12:00:00 AM,23046.,A,TN,TYS,MC GHEE TYSON,KNOXVILLE,US,PU,PU,05R/23L,35.80007025,-84.00400325,35.81760891,-83.98261286,9000,150,ASPH,POOR,GRVD,70,F,B,X,T,HIGH,3RD PARTY SURVEY,9/1/2021 12:00:00 AM,75,250,489,1106,1.25060989830672E-05,0.0562461216068468
6219,7/11/2024 12:00:00 AM,23050.,A,TN,3M7,LAFAYETTE MUNI,LAFAYETTE,US,PU,PU,01/19,36.512925,-86.05902222,36.527125,-86.057075,5200,75,ASPH,EXCELLENT,NONE,11,F,C,X,T,MED,3RD PARTY SURVEY,2/14/2008 12:00:00 AM,21,31,,,3.64633660865366E-06,0.0291751468552503
6220,7/11/2024 12:00:00 AM,23053.3,A,TN,2M2,LAWRENCEBURG-LAWRENCE COUNTY,LAWRENCEBURG,US,PU,PU,17/35,35.24098255,-87.25989441,35.22761983,-87.25599322,5002,100,ASPH,GOOD,NONE,12,F,C,X,T,MED,3RD PARTY SURVEY,11/14/2021 12:00:00 AM,15,,,,4.60103001387324E-06,0.028504817748826
6221,7/11/2024 12:00:00 AM,23055.,A,TN,M54,LEBANON MUNI,LEBANON,US,PU,PU,01/19,36.1836515,-86.31741413,36.19729305,-86.31548163,5000,100,ASPH,GOOD,NONE,19,F,B,X,T,MED,STATE,6/11/2003 12:00:00 AM,24,37,,,4.65308494312922E-06,0.0282317285227834
6222,7/11/2024 12:00:00 AM,23055.,A,TN,M54,LEBANON MUNI,LEBANON,US,PU,PU,04/22,36.18853333,-86.31579444,36.19195,-86.31138055,1801,150,TURF,GOOD,NONE,,,,,,,STATE,6/11/2003 12:00:00 AM,,,,,2.51468713940994E-06,0.0120844545338826
6223,7/11/2024 12:00:00 AM,23055.11,A,TN,1TN0,CEDAR CREST FLD,LEBANON,US,PR,PR,01/19,36.24314722,-86.30380555,36.25024444,-86.30286666,2600,50,CONC,GOOD,NONE,,,,,,,,,,,,,1.21026209853881E-06,0.0146565539046136
6224,7/11/2024 12:00:00 AM,23055.17,A,TN,00TN,THOMPSON FARMS,LEBANON,US,PR,PR,03/21,36.11824166,-86.36124444,36.12266041,-86.35782011,1900,60,TURF,,NONE,,,,,,,ADO,12/13/2023 12:00:00 AM,,,,,1.06031234281545E-06,0.0115667002922606
6225,7/11/2024 12:00:00 AM,23059.1,A,TN,LUG,ELLINGTON,LEWISBURG,US,PU,PU,02/20,35.50044577,-86.80650333,35.51350233,-86.80127147,5001,100,ASPH,GOOD,NONE,33,F,C,X,T,MED,3RD PARTY SURVEY,8/7/2018 12:00:00 AM,28,41,,,4.61612489743857E-06,0.0287926217389559
6226,7/11/2024 12:00:00 AM,23060.01,A,TN,PVE,BEECH RIVER RGNL,LEXINGTON-PARSONS,US,PU,PU,01/19,35.64829661,-88.19743013,35.66442677,-88.19327447,6000,100,CONC,GOOD,NONE,38,R,C,W,T,MED,OWNER,10/1/2005 12:00:00 AM,45,60,,,5.54810685571283E-06,0.0339821771015561
6227,7/11/2024 12:00:00 AM,23062.5,A,TN,M15,JAMES TUCKER,LINDEN,US,PU,PU,18/36,35.59978055,-87.87683888,35.58989722,-87.87641944,3600,75,ASPH,FAIR,NONE,,,,,,MED,,,17,,,,2.49462186729943E-06,0.020288863319498
6228,7/11/2024 12:00:00 AM,23064.,A,TN,8A3,LIVINGSTON MUNI,LIVINGSTON,US,PU,PU,03/21,36.40759602,-85.31527588,36.4194103,-85.30563483,5153,75,ASPH,GOOD,NONE,11,F,C,X,T,MED,3RD PARTY SURVEY,5/26/2020 12:00:00 AM,14,21,,,3.60721696779365E-06,0.0309798966223008
6229,7/11/2024 12:00:00 AM,23083.,A,TN,RNC,WARREN COUNTY MEML,MC MINNVILLE,US,PU,PU,05/23,35.69433722,-85.85032244,35.70306025,-85.83731738,5000,100,ASPH,GOOD,NONE,39,F,C,X,T,MED,3RD PARTY SURVEY,8/18/2018 12:00:00 AM,29,48,,,4.62534194412001E-06,0.0319217650977989
6230,7/11/2024 12:00:00 AM,23084.5,A,TN,MNV,MONROE COUNTY,MADISONVILLE,US,PU,PU,05/23,35.54162008,-84.38463622,35.5488438,-84.37616422,3643,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,8/18/2018 12:00:00 AM,22,35,,,2.52257245847431E-06,0.0227295708581954
6231,7/11/2024 12:00:00 AM,23088.56,A,TN,11TN,DENNEY,MCMINNVILLE,US,PR,PR,02/20,35.59431388,-85.71954722,35.59741388,-85.718175,1200,50,TURF,,NONE,,,,,,,ADO,3/23/2020 12:00:00 AM,,,,,5.54362713955925E-07,0.0071100743399655
6232,7/11/2024 12:00:00 AM,23094.12,A,TN,M01,GENERAL DEWITT SPAIN,MEMPHIS,US,PU,PU,17/35,35.20576866,-90.05545266,35.19561647,-90.05249825,3799,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,1/26/2019 12:00:00 AM,25,,,,2.6202117169305E-06,0.0216442985471034
6233,7/11/2024 12:00:00 AM,23097.,A,TN,MEM,MEMPHIS INTL,MEMPHIS,US,PU,PU,09/27,35.05862388,-89.98573711,35.05778133,-89.955856,8946,150,CONC,GOOD,GRVD,92,R,B,W,T,HIGH,NGS,5/4/2000 12:00:00 AM,125,178,602,870,1.23215183975844E-05,0.0606104215768562
6234,7/11/2024 12:00:00 AM,23097.,A,TN,MEM,MEMPHIS INTL,MEMPHIS,US,PU,PU,18C/36C,35.05459475,-89.976171,35.02405008,-89.97552713,11120,150,CONC,GOOD,GRVD,82,R,C,W,T,HIGH,NGS,5/4/2000 12:00:00 AM,125,210,458,873,1.5307399280573E-05,0.0621050070486588
6235,7/11/2024 12:00:00 AM,23097.,A,TN,MEM,MEMPHIS INTL,MEMPHIS,US,PU,PU,18L/36R,35.04881672,-89.9729508,35.02409377,-89.97243177,9000,150,CONC,GOOD,GRVD,82,R,C,W,T,HIGH,NGS,5/4/2000 12:00:00 AM,125,210,458,873,1.23893953514198E-05,0.0504588577082167
6236,7/11/2024 12:00:00 AM,23097.,A,TN,MEM,MEMPHIS INTL,MEMPHIS,US,PU,PU,18R/36L,35.0494858,-89.98744202,35.02388477,-89.98689225,9320,150,CONC,GOOD,GRVD,82,R,C,W,T,HIGH,,,125,210,458,873,1.28295623653685E-05,0.0522159284246267
6237,7/11/2024 12:00:00 AM,23097.01,A,TN,TN99,NELSON AIRFIELD,MEMPHIS,US,PR,PR,09/27,35.13638888,-89.65972222,35.13666666,-89.64972222,2990,80,TURF,,NONE,,,,,,,ADO,12/22/2020 12:00:00 AM,,,,,2.19913840737718E-06,0.02044741101735
6238,7/11/2024 12:00:00 AM,23103.,A,TN,2M8,CHARLES W BAKER,MILLINGTON,US,PU,PU,18/36,35.28382861,-89.93096813,35.27424594,-89.93187313,3499,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2/26/2019 12:00:00 AM,25,,,,2.41507518694561E-06,0.0197526741584566
6239,7/11/2024 12:00:00 AM,23103.,A,TN,2M8,CHARLES W BAKER,MILLINGTON,US,PU,PU,18U/36U,35.27945833,-89.93634722,35.27506666,-89.93653888,1600,75,ASPH,POOR,NONE,,,,,,,ADO,5/6/2014 12:00:00 AM,4,,,,1.10418727672368E-06,0.00929412733810449
6240,7/11/2024 12:00:00 AM,23103.02,A,TN,NQA,MILLINGTON/MEMPHIS,MILLINGTON,US,PU,PU,04/22,35.34808586,-89.87885238,35.36519136,-89.86200569,8001,150,ASPH,GOOD,NONE,56,F,C,W,T,HIGH,3RD PARTY SURVEY,6/25/2022 12:00:00 AM,,,,,1.10559083168482E-05,0.0489555991017556
6241,7/11/2024 12:00:00 AM,23108.91,A,TN,66TN,BASHAM FLD,MORRISON,US,PR,PR,09/27,35.52388888,-85.85093055,35.522875,-85.84201388,2679,50,TURF,,NONE,,,,,,,ADO,8/15/2019 12:00:00 AM,,,,,1.23657764561358E-06,0.018224264782557
6242,7/11/2024 12:00:00 AM,23109.1,A,TN,MOR,MOORE-MURRELL,MORRISTOWN,US,PU,PU,05/23,36.17427602,-83.3828068,36.18448922,-83.368095,5717,100,ASPH,GOOD,NONE,174,F,C,X,T,MED,3RD PARTY SURVEY,9/26/2006 12:00:00 AM,25,,,,5.32030867361755E-06,0.0364257529608447
6243,7/11/2024 12:00:00 AM,23115.,A,TN,6A4,JOHNSON COUNTY,MOUNTAIN CITY,US,PU,PU,06/24,36.41458869,-81.83162858,36.42110141,-81.81863869,4498,75,ASPH,GOOD,NONE,,,,,,,3RD PARTY SURVEY,11/12/2020 12:00:00 AM,,26,37,,3.14909311782685E-06,0.0295035501809499
6244,7/11/2024 12:00:00 AM,23118.2,A,TN,MBT,MURFREESBORO MUNI,MURFREESBORO,US,PU,PU,18/36,35.88518055,-86.37712777,35.87213611,-86.37781388,4753,100,ASPH,GOOD,NONE,,,,,,MED,OWNER,6/17/2005 12:00:00 AM,30,,,,4.40699363934982E-06,0.0267998051911859
6245,7/11/2024 12:00:00 AM,23121.,A,TN,BNA,NASHVILLE INTL,NASHVILLE,US,PU,PU,02C/20C,36.10333052,-86.68796086,36.1242335,-86.67959722,8001,150,CONC,GOOD,GRVD,52,R,B,W,T,HIGH,3RD PARTY SURVEY,7/20/2018 12:00:00 AM,75,209,350,,1.11601193566457E-05,0.0460271551533127
6246,7/11/2024 12:00:00 AM,23121.,A,TN,BNA,NASHVILLE INTL,NASHVILLE,US,PU,PU,02L/20R,36.11767616,-86.68647513,36.13784233,-86.67856486,7704,150,CONC,GOOD,GRVD,71,R,B,W,T,HIGH,3RD PARTY SURVEY,7/20/2018 12:00:00 AM,100,200,390,850,1.07484743239183E-05,0.044323914158829
6247,7/11/2024 12:00:00 AM,23121.,A,TN,BNA,NASHVILLE INTL,NASHVILLE,US,PU,PU,02R/20L,36.11271305,-86.66764272,36.13361433,-86.65927652,8001,150,CONC,GOOD,GRVD,59,R,B,W,T,HIGH,3RD PARTY SURVEY,7/20/2018 12:00:00 AM,75,209,350,,1.11608208044345E-05,0.0460260065997945
6248,7/11/2024 12:00:00 AM,23121.,A,TN,BNA,NASHVILLE INTL,NASHVILLE,US,PU,PU,13/31,36.14127752,-86.69535522,36.12049588,-86.66817733,11030,150,CONC,GOOD,GRVD,70,R,C,W,T,HIGH,3RD PARTY SURVEY,7/20/2018 12:00:00 AM,75,175,250,875,1.53888770455524E-05,0.0693448487341388
6249,7/11/2024 12:00:00 AM,23122.1,A,TN,JWN,JOHN C TUNE,NASHVILLE,US,PU,PU,02/20,36.17505211,-86.88908602,36.19099077,-86.8839055,6001,100,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,8/8/2015 12:00:00 AM,35,97,,,5.58494639335549E-06,0.0341889620959104
6250,7/11/2024 12:00:00 AM,23143.,A,TN,SCX,SCOTT MUNI,ONEIDA,US,PU,PU,05/23,36.45048177,-84.5925315,36.46090144,-84.57896772,5505,75,ASPH,FAIR,NONE,7,F,C,X,T,MED,3RD PARTY SURVEY,7/27/2021 12:00:00 AM,28,40,,,3.85593557439279E-06,0.0346690952977431
6251,7/11/2024 12:00:00 AM,23146.,A,TN,PHT,HENRY COUNTY,PARIS,US,PU,PU,02/20,36.32935555,-88.38683611,36.34253888,-88.38204722,5001,100,ASPH,GOOD,NONE,10,F,D,X,T,MED,3RD PARTY SURVEY,6/16/2008 12:00:00 AM,17,,,,4.66501865048485E-06,0.0287219620729576
6252,7/11/2024 12:00:00 AM,23154.1,A,TN,1M5,DOUGLAS HUNTER FLD,PORTLAND,US,PU,PU,01/19,36.5861265,-86.47854941,36.59960436,-86.47527338,5000,100,ASPH,FAIR,NONE,13,F,C,X,T,MED,NGS,4/16/2009 12:00:00 AM,30,50,,,4.6781865421508E-06,0.0284174069235262
6253,7/11/2024 12:00:00 AM,23160.,A,TN,GZS,ABERNATHY FLD,PULASKI,US,PU,PU,16/34,35.16058247,-87.06110283,35.14759172,-87.05301952,5310,75,ASPH,GOOD,NONE,15,F,C,X,T,MED,NGS,8/26/2009 12:00:00 AM,54,75,,,3.66014546671067E-06,0.0310851893109974
6254,7/11/2024 12:00:00 AM,23178.1,A,TN,RKW,ROCKWOOD MUNI,ROCKWOOD,US,PU,PU,04/22,35.91701172,-84.6951178,35.92765358,-84.68444163,5000,100,ASPH,GOOD,NONE,7,F,D,X,T,MED,NGS,4/22/2009 12:00:00 AM,30,38,,,4.63871970168839E-06,0.030776388624552
6255,7/11/2024 12:00:00 AM,23179.,A,TN,RVN,HAWKINS COUNTY,ROGERSVILLE,US,PU,PU,07/25,36.4554745,-82.89039008,36.45968338,-82.87967786,3504,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,6/24/2019 12:00:00 AM,25,,,,2.45397495746147E-06,0.0234512917708365
6256,7/11/2024 12:00:00 AM,23179.5,A,TN,54MA,WOLF RIVER,ROSSVILLE,US,PR,PR,18/36,35.05828611,-89.57978333,35.04976111,-89.58026944,3106,100,TURF,POOR,NONE,,,,,,,FAA,6/21/2001 12:00:00 AM,,,,,2.85140345113177E-06,0.0177456771310304
6257,7/11/2024 12:00:00 AM,23179.75,A,TN,TN75,JOPPA,RUTLEDGE,US,PR,PR,05/23,36.22916388,-83.62403333,36.23348333,-83.61744166,2500,80,GRVL,,NONE,,,,,,NSTD,ADO,9/19/2023 12:00:00 AM,,,,,1.8630123577168E-06,0.016244551641017
6258,7/11/2024 12:00:00 AM,23180.,A,TN,SNH,SAVANNAH-HARDIN COUNTY,SAVANNAH,US,PU,PU,01/19,35.16343416,-88.217819,35.17705869,-88.21563319,5002,100,CONC,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,6/29/2022 12:00:00 AM,45,60,,,4.59792431684036E-06,0.0282648135074212
6259,7/11/2024 12:00:00 AM,23183.6,A,TN,SZY,ROBERT SIBLEY,SELMER,US,PU,PU,17/35,35.20960547,-88.50044288,35.19629425,-88.4962768,5002,75,ASPH,EXCELLENT,NONE,11,F,D,X,T,MED,3RD PARTY SURVEY,7/27/2007 12:00:00 AM,17,23,,,3.45011676472495E-06,0.0283928433605348
6260,7/11/2024 12:00:00 AM,23183.9,A,TN,GKT,GATLINBURG-PIGEON FORGE,SEVIERVILLE,US,PU,PU,10/28,35.8589148,-83.53788311,35.85660169,-83.51952347,5506,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,10/8/2016 12:00:00 AM,40,54,,,3.82761550099531E-06,0.0374240586590358
6261,7/11/2024 12:00:00 AM,23183.91,A,TN,TN20,SEYMOUR AIR PARK,SEYMOUR,US,PR,PR,07/25,35.81103055,-83.77820555,35.81352777,-83.77107777,2300,100,TURF,,NONE,,,,,,,,,,,,,2.13148632610682E-06,0.0156758977424271
6262,7/11/2024 12:00:00 AM,23184.08,A,TN,1TN8,INTO THE WIND,SEYMOUR,US,PR,PR,17/35,35.83217777,-83.77895555,35.82597777,-83.77534166,2500,100,TURF,,NONE,,,,,,,OWNER,2/24/2009 12:00:00 AM,,,,,2.31508192882757E-06,0.0150061551284365
6263,7/11/2024 12:00:00 AM,23184.3,A,TN,SYI,BOMAR FLD/SHELBYVILLE MUNI,SHELBYVILLE,US,PU,PU,18/36,35.56695966,-86.44257563,35.55184041,-86.44236838,5504,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,6/3/2022 12:00:00 AM,42,49,75,,5.08330026605108E-06,0.0309137120613235
6264,7/11/2024 12:00:00 AM,23187.2,A,TN,0A3,SMITHVILLE MUNI,SMITHVILLE,US,PU,PU,06/24,35.98230297,-85.81518505,35.98856077,-85.80303169,4257,75,ASPH,EXCELLENT,NONE,,,,,,MED,NGS,4/24/2009 12:00:00 AM,25,37,,,2.96407438327151E-06,0.027780987168753
6265,7/11/2024 12:00:00 AM,23189.,A,TN,MQY,SMYRNA,SMYRNA,US,PU,PU,01/19,36.00062283,-86.5211455,36.0158188,-86.51979441,5546,100,ASPH,FAIR,NONE,125,F,A,W,T,MED,3RD PARTY SURVEY,9/20/2018 12:00:00 AM,30,90,150,250,5.15095211994776E-06,0.0311874087367769
6266,7/11/2024 12:00:00 AM,23189.,A,TN,MQY,SMYRNA,SMYRNA,US,PU,PU,14/32,36.01783636,-86.52871844,36.00113777,-86.51093775,8038,150,ASPH,GOOD,GRVD,71,F,A,W,T,HIGH,3RD PARTY SURVEY,9/20/2018 12:00:00 AM,95,160,175,250,1.11978758923215E-05,0.0497226708815976
6267,7/11/2024 12:00:00 AM,23215.01,A,TN,FYE,FAYETTE COUNTY,SOMERVILLE,US,PU,PU,01/19,35.20089925,-89.39559316,35.21450891,-89.39332263,5000,75,ASPH,GOOD,NONE,10,F,D,X,T,MED,NGS,2/28/2009 12:00:00 AM,30,,,,3.44862110068789E-06,0.0280961122244574
6268,7/11/2024 12:00:00 AM,23216.7,A,TN,SRB,UPPER CUMBERLAND RGNL,SPARTA,US,PU,PU,04/22,36.04918358,-85.53658938,36.06429136,-85.52362169,6704,100,ASPH,GOOD,NONE,38,F,C,X,T,HIGH,3RD PARTY SURVEY,6/20/2019 12:00:00 AM,75,110,160,400,6.22977609054942E-06,0.0404576952294688
6269,7/11/2024 12:00:00 AM,23218.1,A,TN,M91,SPRINGFIELD ROBERTSON COUNTY,SPRINGFIELD,US,PU,PU,04/22,36.53039666,-86.92634716,36.54298647,-86.9159705,5505,100,ASPH,GOOD,NONE,7,F,D,X,T,MED,3RD PARTY SURVEY,11/11/2011 12:00:00 AM,38,52,,,5.14652742822364E-06,0.0332732543608722
6270,7/11/2024 12:00:00 AM,23221.,A,TN,3A2,NEW TAZEWELL MUNI,TAZEWELL,US,PU,PU,07/25,36.40583388,-83.56518191,36.41195997,-83.54918919,5208,75,ASPH,GOOD,NONE,9,F,D,X,T,MED,3RD PARTY SURVEY,8/23/2021 12:00:00 AM,16,24,,,3.64585480383539E-06,0.0346833731113094
6271,7/11/2024 12:00:00 AM,23224.1,A,TN,0M2,REELFOOT LAKE,TIPTONVILLE,US,PU,PU,01/19,36.47057272,-89.34701669,36.48012011,-89.34559613,3500,75,ASPH,EXCELLENT,RFSC,,,,,,,,,25,37,,,2.4528608264518E-06,0.0198138821708467
6272,7/11/2024 12:00:00 AM,23230.,A,TN,TGC,GIBSON COUNTY,TRENTON,US,PU,PU,01/19,35.92593702,-88.85019294,35.93896936,-88.84769091,4802,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,7/15/2011 12:00:00 AM,30,,,,3.34140213453793E-06,0.0270452888054896
6273,7/11/2024 12:00:00 AM,23233.,A,TN,THA,TULLAHOMA RGNL/WM NORTHERN FLD,TULLAHOMA,US,PU,PU,06/24,35.37773222,-86.25573941,35.38578752,-86.24012702,5501,100,ASPH-CONC,GOOD,NONE,29,F,C,X,T,MED,3RD PARTY SURVEY,11/26/2020 12:00:00 AM,49,60,,,5.06935089106264E-06,0.0357225193948787
6274,7/11/2024 12:00:00 AM,23233.,A,TN,THA,TULLAHOMA RGNL/WM NORTHERN FLD,TULLAHOMA,US,PU,PU,09/27,35.37421005,-86.25576511,35.37429619,-86.24526686,3130,100,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,11/26/2020 12:00:00 AM,,,,,2.88428122985351E-06,0.02154667036613
6275,7/11/2024 12:00:00 AM,23233.,A,TN,THA,TULLAHOMA RGNL/WM NORTHERN FLD,TULLAHOMA,US,PU,PU,18/36,35.38808938,-86.243567,35.37653822,-86.24352958,4205,100,ASPH-CONC,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,11/26/2020 12:00:00 AM,37,,,,3.87492355002905E-06,0.0237733528708944
6276,7/11/2024 12:00:00 AM,23233.,A,TN,THA,TULLAHOMA RGNL/WM NORTHERN FLD,TULLAHOMA,US,PU,PU,N/S,35.37735261,-86.24461894,35.38307388,-86.24464088,2083,100,TURF,,NONE,,,,,,,3RD PARTY SURVEY,11/5/2013 12:00:00 AM,,,,,1.91919411918207E-06,0.0121135164365113
6277,7/11/2024 12:00:00 AM,23233.04,A,TN,AYX,ARNOLD AFB,TULLAHOMA,US,MA,PR,03/21,35.38496852,-86.08996166,35.39996197,-86.08159094,6000,150,ASPH,EXCELLENT,NONE,43,F,A,W,T,HIGH,MILITARY,10/15/2020 12:00:00 AM,,,,,8.29651048661617E-06,0.035321115754086
6278,7/11/2024 12:00:00 AM,23235.,A,TN,UCY,EVERETT-STEWART RGNL,UNION CITY,US,PU,PU,01/19,36.37086475,-88.98692902,36.38861633,-88.98447444,6503,100,ASPH,GOOD,NONE,3,F,D,X,T,MED,3RD PARTY SURVEY,11/9/2021 12:00:00 AM,45,60,,,6.06758703725063E-06,0.0365188806377563
6279,7/11/2024 12:00:00 AM,23240.1,A,TN,0M5,HUMPHREYS COUNTY,WAVERLY,US,PU,PU,03/21,36.11185775,-87.74157875,36.12133972,-87.73473397,4000,75,ASPH,GOOD,NONE,,,,,,MED,NGS,3/16/2009 12:00:00 AM,30,,,,2.79017945103988E-06,0.02387394400262
6280,7/11/2024 12:00:00 AM,23250.,A,TN,BGF,WINCHESTER MUNI,WINCHESTER,US,PU,PU,18/36,35.18440211,-86.06591577,35.17066511,-86.06641677,5003,75,ASPH,GOOD,NONE,25,F,B,X,T,MED,3RD PARTY SURVEY,8/10/2018 12:00:00 AM,30,42,,,3.44897694048996E-06,0.0279941126860632
6281,7/11/2024 12:00:00 AM,23284.11,A,TX,35TX,FLYING B RANCH AIRSTRIP,ABILENE,US,PR,PR,16/34,32.48683333,-99.82658333,32.48226388,-99.82541666,1700,75,TURF,,NONE,,,,,,,ADO,1/29/2014 12:00:00 AM,,,,,1.13706323645602E-06,0.00991541846926626
6282,7/11/2024 12:00:00 AM,23286.,A,TX,DYS,DYESS AFB,ABILENE,US,MA,PR,16/34,32.43895555,-99.85883055,32.40255555,-99.85037222,13500,300,PEM,,NONE,57,R,C,W,T,HIGH,MILITARY,10/7/2014 12:00:00 AM,,,,,3.6067294786335E-05,0.0766737271515098
6283,7/11/2024 12:00:00 AM,23286.,A,TX,DYS,DYESS AFB,ABILENE,US,MA,PR,163/343,32.42093297,-99.85940144,32.41148669,-99.85723372,3500,60,GRE,,NONE,,,,,,,,,,,,,1.87103387361276E-06,0.019770472449614
6284,7/11/2024 12:00:00 AM,23286.,A,TX,DYS,DYESS AFB,ABILENE,US,MA,PR,164/344,32.4166613,-99.863392,32.407236,-99.86115963,3498,60,ASPH,,NONE,40,F,B,W,T,,MILITARY,9/26/2012 12:00:00 AM,,,,,1.86901161214337E-06,0.0197588227788942
6285,7/11/2024 12:00:00 AM,23287.,A,TX,ABI,ABILENE RGNL,ABILENE,US,PU,PU,17L/35R,32.40853127,-99.67478036,32.38874808,-99.67468302,7198,150,ASPH,GOOD,GRVD,57,F,C,X,T,HIGH,3RD PARTY SURVEY,7/8/2017 12:00:00 AM,85,160,160,,9.61392379394965E-06,0.0405387773823619
6286,7/11/2024 12:00:00 AM,23287.,A,TX,ABI,ABILENE RGNL,ABILENE,US,PU,PU,17R/35L,32.42808416,-99.68491938,32.40827316,-99.684821,7208,150,ASPH,GOOD,GRVD,61,F,D,X,T,HIGH,3RD PARTY SURVEY,7/8/2017 12:00:00 AM,85,160,160,,9.62950866778556E-06,0.0405946140978029
6287,7/11/2024 12:00:00 AM,23292.01,A,TX,67T,OLD HOPPE PLACE,AGUA DULCE,US,PR,PU,16/34,27.80396002,-97.85186947,27.79543611,-97.84992777,3164,30,CONC,GOOD,NONE,,,,,,LOW,FAA OE/AAA,11/13/2020 12:00:00 AM,,,,,8.07013975645532E-07,0.0176693530784944
6288,7/11/2024 12:00:00 AM,23299.,A,TX,T23,ALBANY MUNI,ALBANY,US,PU,PU,17/35,32.72824777,-99.26781525,32.71451125,-99.26734663,5000,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,6/25/2010 12:00:00 AM,30,,,,3.35105823978665E-06,0.0279766665062756
6289,7/11/2024 12:00:00 AM,23305.,A,TX,ALI,ALICE INTL,ALICE,US,PU,PU,13/31,27.74531602,-98.03389341,27.7337565,-98.02066675,5997,100,ASPH,GOOD,NONE,,,,,,MED,NGS,12/17/1997 12:00:00 AM,30,,,,5.0995090532524E-06,0.0357167253039382
